Epoch	U40	U12uncal	U23uncal	U34uncal	U1uncal	U2uncal	U3uncal	Corrections1	Corrections2	Corrections3	U1regcal	U2regcal	U3regcal	U1cal	U2cal	U3cal	U12regcal	U23regcal	U34regcal	U12cal	U23cal	U34cal	Ex	Ey	Ez	Exreg	Eyreg	Ezreg
2024-08-20 21:06:45.458000	0.395214	-0.587641	0.247899	-0.314675	1.049631	0.461990	0.709889	-0.605459	-0.023369	-0.265139	0.487153	0.437209	0.442990	0.444172	0.438622	0.444750	-0.049944	0.005782	-0.047776	-0.005550	0.006128	-0.049536	-0.009345	0.000794	0.000857	-0.017296	-0.005119	0.000808
2024-08-20 21:06:45.720000	0.399091	-0.589675	0.248654	-0.314436	1.054548	0.464873	0.713527	-0.605466	-0.023430	-0.265246	0.492070	0.440092	0.446629	0.449082	0.441443	0.448282	-0.051978	0.006537	-0.047538	-0.007639	0.006839	-0.049191	-0.009530	0.000499	0.000956	-0.017482	-0.005404	0.000914
2024-08-20 21:06:45.983000	0.387958	-0.602493	0.240096	-0.305888	1.056244	0.453751	0.693847	-0.605473	-0.023492	-0.265353	0.493766	0.428969	0.426948	0.450771	0.430258	0.428493	-0.064797	-0.002021	-0.038990	-0.020513	-0.001765	-0.040535	-0.011909	-0.001383	-0.000247	-0.019863	-0.007275	-0.000283
2024-08-20 21:06:46.245000	0.391338	-0.595973	0.242054	-0.307916	1.053174	0.457200	0.699254	-0.605480	-0.023554	-0.265460	0.490695	0.432419	0.432356	0.447693	0.433646	0.433794	-0.058277	-0.000063	-0.041018	-0.014048	0.000148	-0.042456	-0.010712	-0.000489	0.000021	-0.018668	-0.006371	-0.000009
2024-08-20 21:06:46.507000	0.393127	-0.590844	0.247615	-0.313083	1.049438	0.458594	0.706210	-0.605487	-0.023616	-0.265567	0.486960	0.433813	0.439311	0.443951	0.434978	0.440642	-0.053147	0.005498	-0.046184	-0.008973	0.005664	-0.047515	-0.009681	0.000282	0.000792	-0.017639	-0.005590	0.000769
2024-08-20 21:06:46.769000	0.390642	-0.591967	0.246865	-0.315009	1.050753	0.458786	0.705651	-0.605494	-0.023678	-0.265674	0.488275	0.434005	0.438753	0.445259	0.435108	0.439977	-0.054270	0.004748	-0.048111	-0.010151	0.004869	-0.049335	-0.010401	0.000194	0.000681	-0.018361	-0.005668	0.000664
2024-08-20 21:06:47.031000	0.389946	-0.595670	0.246875	-0.310183	1.048924	0.453254	0.700129	-0.605500	-0.023740	-0.265781	0.486445	0.428472	0.433230	0.443423	0.429514	0.434348	-0.057973	0.004758	-0.043284	-0.013909	0.004833	-0.044401	-0.010158	-0.000460	0.000676	-0.018119	-0.006312	0.000665
2024-08-20 21:06:47.293000	0.398594	-0.584257	0.242377	-0.312003	1.052477	0.468220	0.710597	-0.605507	-0.023802	-0.265888	0.489999	0.443438	0.443698	0.446970	0.444418	0.444708	-0.046560	0.000260	-0.045104	-0.002552	0.000290	-0.046114	-0.009257	0.001145	0.000041	-0.017219	-0.004697	0.000036
2024-08-20 21:06:47.555000	0.388455	-0.598775	0.249603	-0.318477	1.056104	0.457329	0.706932	-0.605513	-0.023863	-0.265995	0.493626	0.432547	0.440034	0.450591	0.433466	0.440937	-0.061078	0.007486	-0.051579	-0.017125	0.007472	-0.052482	-0.011796	-0.000654	0.001045	-0.019760	-0.006485	0.001047
2024-08-20 21:06:47.818000	0.388853	-0.598209	0.240752	-0.309032	1.055341	0.457133	0.697885	-0.605520	-0.023926	-0.266103	0.492863	0.432351	0.430986	0.449822	0.433207	0.431782	-0.060512	-0.001365	-0.042133	-0.016614	-0.001425	-0.042929	-0.011581	-0.000795	-0.000199	-0.019546	-0.006616	-0.000191
2024-08-20 21:06:48.080000	0.388157	-0.597235	0.240573	-0.307146	1.051965	0.454730	0.695303	-0.605526	-0.023987	-0.266210	0.489487	0.429948	0.428404	0.446439	0.430743	0.429093	-0.059538	-0.001544	-0.040247	-0.015697	-0.001649	-0.040936	-0.011072	-0.000735	-0.000231	-0.019039	-0.006546	-0.000216
2024-08-20 21:06:48.342000	0.394022	-0.591889	0.240732	-0.305118	1.050297	0.458407	0.699139	-0.605532	-0.024049	-0.266316	0.487819	0.433626	0.432241	0.444765	0.434358	0.432823	-0.054193	-0.001385	-0.038219	-0.010406	-0.001535	-0.038801	-0.009661	-0.000107	-0.000215	-0.017629	-0.005907	-0.000194
2024-08-20 21:06:48.604000	0.389648	-0.589598	0.249012	-0.318523	1.048757	0.459159	0.708171	-0.605538	-0.024111	-0.266423	0.486278	0.434377	0.441272	0.443218	0.435048	0.441747	-0.051901	0.006895	-0.051624	-0.008170	0.006699	-0.052099	-0.010212	0.000524	0.000937	-0.018183	-0.005266	0.000964
2024-08-20 21:06:48.866000	0.399489	-0.583207	0.239062	-0.303313	1.046946	0.463739	0.702801	-0.605544	-0.024173	-0.266530	0.484468	0.438958	0.435903	0.441402	0.439567	0.436271	-0.045510	-0.003055	-0.036414	-0.001835	-0.003296	-0.036783	-0.008025	0.000979	-0.000461	-0.015996	-0.004801	-0.000427
2024-08-20 21:06:49.128000	0.389648	-0.592533	0.250254	-0.318305	1.050232	0.457698	0.707953	-0.605550	-0.024234	-0.266637	0.487753	0.432917	0.441054	0.444681	0.433464	0.441316	-0.054837	0.008137	-0.051406	-0.011217	0.007852	-0.051668	-0.010472	0.000095	0.001098	-0.018445	-0.005674	0.001138
2024-08-20 21:06:49.390000	0.393922	-0.588532	0.250602	-0.321372	1.053224	0.464692	0.715294	-0.605556	-0.024296	-0.266744	0.490745	0.439910	0.448396	0.447668	0.440396	0.448550	-0.050835	0.008485	-0.054474	-0.007272	0.008154	-0.054628	-0.010251	0.000708	0.001140	-0.018225	-0.005051	0.001186
2024-08-20 21:06:49.653000	0.384082	-0.601402	0.244599	-0.316236	1.057121	0.455719	0.700318	-0.605562	-0.024358	-0.266851	0.494642	0.430938	0.433419	0.451559	0.431361	0.433467	-0.063705	0.002482	-0.049338	-0.020198	0.002105	-0.049385	-0.012803	-0.001100	0.000294	-0.020779	-0.006848	0.000347
2024-08-20 21:06:49.915000	0.382591	-0.589896	0.245637	-0.318087	1.044936	0.455040	0.700677	-0.605567	-0.024420	-0.266958	0.482458	0.430258	0.433779	0.439369	0.430620	0.433719	-0.052200	0.003520	-0.051188	-0.008749	0.003099	-0.051129	-0.010826	0.000457	0.000433	-0.018803	-0.005282	0.000492
2024-08-20 21:06:50.177000	0.396507	-0.584530	0.249052	-0.322817	1.054802	0.470272	0.719324	-0.605573	-0.024482	-0.267065	0.492324	0.445490	0.452425	0.449229	0.445790	0.452259	-0.046833	0.006935	-0.055918	-0.003439	0.006468	-0.055752	-0.010081	0.001269	0.000904	-0.018060	-0.004459	0.000969
2024-08-20 21:06:50.439000	0.383187	-0.600068	0.250498	-0.325474	1.058230	0.458163	0.708661	-0.605578	-0.024543	-0.267172	0.495752	0.433381	0.441762	0.452652	0.433620	0.441489	-0.062371	0.008381	-0.058575	-0.019033	0.007869	-0.058302	-0.013188	-0.000723	0.001100	-0.021168	-0.006441	0.001172
2024-08-20 21:06:50.701000	0.386268	-0.595865	0.253162	-0.322391	1.051363	0.455498	0.708660	-0.605584	-0.024605	-0.267279	0.488885	0.430716	0.441761	0.445779	0.430893	0.441381	-0.058169	0.011045	-0.055493	-0.014886	0.010488	-0.055113	-0.011305	-0.000308	0.001466	-0.019287	-0.006015	0.001544
2024-08-20 21:06:50.963000	0.391934	-0.592147	0.242765	-0.315019	1.056336	0.464189	0.706954	-0.605589	-0.024667	-0.267385	0.493858	0.439407	0.440055	0.450747	0.439522	0.439568	-0.054450	0.000648	-0.048121	-0.011225	0.000046	-0.047634	-0.011201	0.000052	0.000006	-0.019184	-0.005645	0.000091
2024-08-20 21:06:51.225000	0.396208	-0.577572	0.239589	-0.312642	1.046834	0.469261	0.708850	-0.605594	-0.024728	-0.267492	0.484355	0.444480	0.441951	0.441239	0.444533	0.441358	-0.039876	-0.002528	-0.045743	0.003294	-0.003175	-0.045149	-0.008656	0.001924	-0.000444	-0.016640	-0.003762	-0.000353
2024-08-20 21:06:51.488000	0.402172	-0.584963	0.247894	-0.319065	1.058307	0.473344	0.721238	-0.605599	-0.024790	-0.267599	0.495828	0.448562	0.454339	0.452707	0.448554	0.453638	-0.047266	0.005777	-0.052167	-0.004154	0.005085	-0.051466	-0.009657	0.001052	0.000711	-0.017643	-0.004624	0.000808
2024-08-20 21:06:51.750000	0.391040	-0.588707	0.248535	-0.321539	1.052751	0.464044	0.712579	-0.605604	-0.024852	-0.267706	0.490273	0.439263	0.445680	0.447147	0.439192	0.444873	-0.051010	0.006418	-0.054641	-0.007954	0.005681	-0.053833	-0.010701	0.000620	0.000794	-0.018688	-0.005046	0.000897
2024-08-20 21:06:52.012000	0.397103	-0.575456	0.252019	-0.327187	1.047727	0.472272	0.724290	-0.605609	-0.024914	-0.267813	0.485249	0.447490	0.457392	0.442118	0.447358	0.456478	-0.037759	0.009902	-0.060289	0.005240	0.009120	-0.059375	-0.008658	0.002501	0.001275	-0.016646	-0.003154	0.001384
2024-08-20 21:06:52.274000	0.385672	-0.590190	0.250438	-0.327466	1.052890	0.462700	0.713138	-0.605614	-0.024975	-0.267919	0.490412	0.437918	0.446240	0.447276	0.437725	0.445219	-0.052493	0.008321	-0.060568	-0.009551	0.007494	-0.059547	-0.011743	0.000573	0.001048	-0.019732	-0.005072	0.001163
2024-08-20 21:06:52.536000	0.393425	-0.586873	0.247009	-0.324769	1.058059	0.471185	0.718194	-0.605619	-0.025037	-0.268026	0.495580	0.446404	0.451296	0.452440	0.446148	0.450168	-0.049177	0.004892	-0.057870	-0.006291	0.004020	-0.056743	-0.011270	0.000952	0.000562	-0.019261	-0.004683	0.000684
2024-08-20 21:06:52.798000	0.401477	-0.579241	0.244668	-0.317392	1.053442	0.474201	0.718869	-0.605624	-0.025098	-0.268133	0.490963	0.449419	0.451970	0.447818	0.449102	0.450736	-0.041544	0.002551	-0.050494	0.001284	0.001634	-0.049259	-0.008891	0.001737	0.000228	-0.016883	-0.003887	0.000357
2024-08-20 21:06:53.060000	0.397699	-0.573499	0.246099	-0.325590	1.050689	0.477190	0.723290	-0.605628	-0.025160	-0.268240	0.488211	0.452409	0.456391	0.445061	0.452030	0.455050	-0.035802	0.003983	-0.058692	0.006969	0.003020	-0.057351	-0.009123	0.002733	0.000422	-0.017116	-0.002881	0.000557
2024-08-20 21:06:53.323000	0.396308	-0.578257	0.243550	-0.320135	1.051150	0.472893	0.716443	-0.605633	-0.025222	-0.268347	0.488672	0.448111	0.449544	0.445518	0.447671	0.448096	-0.040561	0.001433	-0.053236	0.002153	0.000425	-0.051788	-0.009447	0.001947	0.000059	-0.017442	-0.003656	0.000200
2024-08-20 21:06:53.585000	0.403365	-0.569152	0.248838	-0.328759	1.052439	0.483286	0.732124	-0.605637	-0.025283	-0.268453	0.489960	0.458505	0.465226	0.446801	0.458003	0.463671	-0.031456	0.006721	-0.061861	0.011201	0.005668	-0.060306	-0.008396	0.003357	0.000792	-0.016392	-0.002235	0.000940
2024-08-20 21:06:53.847000	0.406347	-0.566691	0.243460	-0.325291	1.054869	0.488178	0.731638	-0.605641	-0.025345	-0.268560	0.492390	0.463396	0.464740	0.449227	0.462833	0.463079	-0.028994	0.001343	-0.058393	0.013606	0.000246	-0.056731	-0.008308	0.003620	0.000034	-0.016305	-0.001962	0.000188
2024-08-20 21:06:54.109000	0.397699	-0.571284	0.243545	-0.327481	1.052920	0.481636	0.725181	-0.605646	-0.025407	-0.268666	0.490442	0.456854	0.458282	0.447275	0.456229	0.456514	-0.033588	0.001428	-0.060583	0.008955	0.000285	-0.058815	-0.009562	0.003073	0.000040	-0.017560	-0.002499	0.000200
2024-08-20 21:06:54.371000	0.410423	-0.564610	0.238222	-0.318122	1.054933	0.490323	0.728545	-0.605650	-0.025468	-0.268773	0.492454	0.465541	0.461646	0.449283	0.464855	0.459772	-0.026913	-0.003895	-0.051224	0.015572	-0.005083	-0.049349	-0.007554	0.003701	-0.000711	-0.015553	-0.001860	-0.000545
2024-08-20 21:06:54.633000	0.402471	-0.570290	0.243311	-0.332120	1.061570	0.491280	0.734591	-0.605654	-0.025530	-0.268880	0.499092	0.466498	0.467693	0.455916	0.465750	0.465712	-0.032594	0.001194	-0.065222	0.009834	-0.000039	-0.063241	-0.010309	0.003335	-0.000005	-0.018310	-0.002216	0.000167
2024-08-20 21:06:54.895000	0.403465	-0.571346	0.243952	-0.325773	1.056631	0.485285	0.729237	-0.605658	-0.025591	-0.268986	0.494153	0.460503	0.462339	0.450973	0.459694	0.460251	-0.033649	0.001836	-0.058874	0.008720	0.000558	-0.056787	-0.009164	0.002973	0.000078	-0.017165	-0.002567	0.000257
2024-08-20 21:06:55.158000	0.402073	-0.569575	0.245593	-0.329834	1.055889	0.486314	0.731907	-0.605662	-0.025653	-0.269093	0.493411	0.461533	0.465008	0.450227	0.460661	0.462814	-0.031878	0.003476	-0.062935	0.010434	0.002152	-0.060741	-0.009298	0.003309	0.000301	-0.017300	-0.002220	0.000486
2024-08-20 21:06:55.420000	0.407938	-0.566696	0.241721	-0.323562	1.056475	0.489779	0.731500	-0.605665	-0.025714	-0.269200	0.493996	0.464997	0.464601	0.450809	0.464065	0.462300	-0.028999	-0.000396	-0.056664	0.013255	-0.001764	-0.054363	-0.008306	0.003520	-0.000247	-0.016309	-0.001999	-0.000055
2024-08-20 21:06:55.682000	0.405950	-0.564651	0.248803	-0.339371	1.061168	0.496517	0.745320	-0.605669	-0.025776	-0.269306	0.498690	0.471735	0.478422	0.455499	0.470741	0.476014	-0.026954	0.006686	-0.072472	0.015242	0.005273	-0.070064	-0.009595	0.004209	0.000737	-0.017599	-0.001299	0.000935
2024-08-20 21:06:55.944000	0.398495	-0.572932	0.243749	-0.327030	1.054708	0.481776	0.725525	-0.605673	-0.025837	-0.269413	0.492230	0.456995	0.458626	0.449036	0.455939	0.456112	-0.035236	0.001632	-0.060132	0.006903	0.000174	-0.057618	-0.009734	0.002765	0.000024	-0.017739	-0.002733	0.000228
2024-08-20 21:06:56.206000	0.399886	-0.577871	0.240762	-0.320951	1.057947	0.480076	0.720837	-0.605676	-0.025899	-0.269519	0.495469	0.455294	0.453939	0.452271	0.454177	0.451318	-0.040174	-0.001355	-0.054053	0.001906	-0.002858	-0.051432	-0.010056	0.001940	-0.000400	-0.018063	-0.003547	-0.000189
2024-08-20 21:06:56.468000	0.401675	-0.566938	0.250105	-0.331766	1.050273	0.483336	0.733441	-0.605680	-0.025960	-0.269626	0.487795	0.458554	0.466542	0.444594	0.457375	0.463815	-0.029241	0.007988	-0.064867	0.012781	0.006440	-0.062140	-0.008307	0.003616	0.000900	-0.016314	-0.001861	0.001117
2024-08-20 21:06:56.730000	0.395115	-0.585565	0.240205	-0.316201	1.056676	0.471111	0.711316	-0.605683	-0.026022	-0.269732	0.494198	0.446329	0.444417	0.450993	0.445089	0.441584	-0.047869	-0.001912	-0.049302	-0.005904	-0.003505	-0.046469	-0.010676	0.000756	-0.000490	-0.018684	-0.004710	-0.000267
2024-08-20 21:06:56.993000	0.393127	-0.582177	0.244012	-0.321894	1.053186	0.471009	0.715021	-0.605686	-0.026083	-0.269839	0.490707	0.446228	0.448123	0.447500	0.444926	0.445183	-0.044480	0.001895	-0.054996	-0.002574	0.000257	-0.052056	-0.010406	0.001334	0.000036	-0.018416	-0.004122	0.000265
2024-08-20 21:06:57.255000	0.404260	-0.570991	0.249241	-0.328729	1.054739	0.483748	0.732988	-0.605689	-0.026145	-0.269945	0.492260	0.458966	0.466090	0.449049	0.457603	0.463043	-0.033294	0.007124	-0.061830	0.008554	0.005440	-0.058784	-0.008639	0.002961	0.000761	-0.016649	-0.002484	0.000996
2024-08-20 21:06:57.517000	0.402172	-0.574323	0.248967	-0.330665	1.058193	0.483871	0.732838	-0.605692	-0.026206	-0.270052	0.495715	0.459089	0.465939	0.452501	0.457664	0.462786	-0.036626	0.006850	-0.063767	0.005163	0.005122	-0.060614	-0.009679	0.002576	0.000716	-0.017690	-0.002858	0.000958
2024-08-20 21:06:57.779000	0.396308	-0.579344	0.244728	-0.324541	1.055465	0.476121	0.720849	-0.605695	-0.026268	-0.270158	0.492987	0.451339	0.453950	0.449770	0.449853	0.450691	-0.041647	0.002611	-0.057642	0.000083	0.000838	-0.054383	-0.010249	0.001753	0.000117	-0.018261	-0.003671	0.000365
2024-08-20 21:06:58.041000	0.398395	-0.579669	0.249494	-0.327826	1.056396	0.476727	0.726221	-0.605698	-0.026329	-0.270264	0.493918	0.451946	0.459323	0.450698	0.450398	0.455957	-0.041972	0.007377	-0.060928	-0.000300	0.005559	-0.057562	-0.010021	0.001752	0.000777	-0.018034	-0.003661	0.001031
2024-08-20 21:06:58.303000	0.399687	-0.581069	0.245831	-0.323121	1.058047	0.476978	0.722809	-0.605701	-0.026391	-0.270371	0.495569	0.452196	0.455910	0.452346	0.450587	0.452438	-0.043373	0.003714	-0.056223	-0.001759	0.001851	-0.052751	-0.010082	0.001446	0.000259	-0.018096	-0.003956	0.000519
2024-08-20 21:06:58.565000	0.399986	-0.574004	0.240846	-0.320444	1.053587	0.479584	0.720430	-0.605704	-0.026452	-0.270477	0.491109	0.454802	0.453531	0.447884	0.453132	0.449953	-0.036307	-0.001271	-0.053546	0.005248	-0.003179	-0.049967	-0.009218	0.002337	-0.000444	-0.017233	-0.003054	-0.000178
2024-08-20 21:06:58.828000	0.395612	-0.578716	0.250672	-0.327872	1.051528	0.472812	0.723484	-0.605706	-0.026513	-0.270584	0.489049	0.448030	0.456585	0.445822	0.446298	0.452900	-0.041019	0.008555	-0.060973	0.000477	0.006602	-0.057288	-0.009624	0.001834	0.000923	-0.017640	-0.003547	0.001196
2024-08-20 21:06:59.090000	0.394419	-0.582099	0.247342	-0.325002	1.054179	0.472079	0.719421	-0.605709	-0.026575	-0.270690	0.491700	0.447298	0.452523	0.448470	0.445505	0.448732	-0.044403	0.005225	-0.058104	-0.002965	0.003227	-0.054312	-0.010340	0.001321	0.000451	-0.018357	-0.004049	0.000730
2024-08-20 21:06:59.352000	0.392133	-0.590231	0.244037	-0.319243	1.057570	0.467339	0.711376	-0.605711	-0.026636	-0.270796	0.495092	0.442557	0.444477	0.451859	0.440703	0.440580	-0.052534	0.001920	-0.052344	-0.011156	-0.000123	-0.048447	-0.011377	0.000089	-0.000017	-0.019395	-0.005271	0.000268
2024-08-20 21:06:59.614000	0.400781	-0.581337	0.242123	-0.319354	1.059349	0.478012	0.720135	-0.605713	-0.026697	-0.270902	0.496870	0.453230	0.453236	0.453635	0.451314	0.449233	-0.043640	0.000007	-0.052456	-0.002321	-0.002081	-0.048452	-0.010118	0.001277	-0.000291	-0.018137	-0.004072	0.000001
2024-08-20 21:06:59.876000	0.396705	-0.574472	0.257933	-0.339000	1.052245	0.477773	0.735706	-0.605716	-0.026759	-0.271009	0.489767	0.452991	0.468807	0.446529	0.451014	0.464697	-0.036775	0.015816	-0.072102	0.004485	0.013683	-0.067992	-0.009572	0.002628	0.001913	-0.017591	-0.002710	0.002211
2024-08-20 21:07:00.138000	0.401377	-0.576187	0.241940	-0.320885	1.056510	0.480323	0.722263	-0.605718	-0.026820	-0.271115	0.494032	0.455541	0.455364	0.450792	0.453503	0.451148	-0.038490	-0.000177	-0.053987	0.002711	-0.002355	-0.049771	-0.009492	0.001987	-0.000329	-0.017512	-0.003340	-0.000025
2024-08-20 21:07:00.400000	0.395513	-0.581141	0.239251	-0.319816	1.057219	0.476077	0.715328	-0.605720	-0.026881	-0.271221	0.494740	0.451296	0.448430	0.451499	0.449196	0.444107	-0.043445	-0.002866	-0.052917	-0.002303	-0.005089	-0.048595	-0.010721	0.001318	-0.000711	-0.018741	-0.003999	-0.000401
2024-08-20 21:07:00.663000	0.404558	-0.564224	0.246865	-0.329205	1.051122	0.486898	0.733763	-0.605722	-0.026943	-0.271327	0.488644	0.462117	0.466865	0.445400	0.459956	0.462436	-0.026527	0.004748	-0.062307	0.014555	0.002480	-0.057878	-0.007923	0.003757	0.000347	-0.015944	-0.001548	0.000664
2024-08-20 21:07:00.925000	0.405651	-0.569817	0.237700	-0.319136	1.056904	0.487087	0.724788	-0.605724	-0.027004	-0.271434	0.494426	0.462306	0.457889	0.451180	0.460083	0.453354	-0.032120	-0.004417	-0.052238	0.008903	-0.006729	-0.047703	-0.008790	0.002787	-0.000941	-0.016812	-0.002508	-0.000617
2024-08-20 21:07:01.187000	0.412908	-0.560526	0.245200	-0.327831	1.056065	0.495539	0.740739	-0.605725	-0.027065	-0.271540	0.493587	0.470757	0.473840	0.450340	0.468474	0.469199	-0.022829	0.003083	-0.060933	0.018134	0.000726	-0.056292	-0.007293	0.004198	0.000101	-0.015316	-0.001086	0.000431
2024-08-20 21:07:01.449000	0.410224	-0.555345	0.250871	-0.336572	1.051270	0.495925	0.746796	-0.605727	-0.027127	-0.271646	0.488792	0.471143	0.479897	0.445543	0.468798	0.475150	-0.017648	0.008754	-0.069673	0.023255	0.006351	-0.064926	-0.006918	0.005089	0.000888	-0.014942	-0.000184	0.001224
2024-08-20 21:07:01.711000	0.407540	-0.555412	0.249718	-0.338098	1.051332	0.495920	0.745638	-0.605729	-0.027188	-0.271752	0.488854	0.471139	0.478739	0.445604	0.468733	0.473886	-0.017715	0.007601	-0.071199	0.023129	0.005154	-0.066346	-0.007444	0.005132	0.000720	-0.015468	-0.000131	0.001063
2024-08-20 21:07:01.973000	0.410423	-0.555958	0.237208	-0.325347	1.054519	0.498561	0.735770	-0.605730	-0.027249	-0.271858	0.492041	0.473780	0.468871	0.448789	0.471312	0.463912	-0.018261	-0.004909	-0.058448	0.022523	-0.007401	-0.053489	-0.007506	0.004778	-0.001035	-0.015530	-0.000473	-0.000686
2024-08-20 21:07:02.235000	0.412510	-0.557838	0.246542	-0.331015	1.054821	0.496983	0.743525	-0.605732	-0.027310	-0.271964	0.492343	0.472202	0.476627	0.449090	0.469673	0.471561	-0.020141	0.004425	-0.064117	0.020584	0.001888	-0.059051	-0.007145	0.004597	0.000264	-0.015170	-0.000644	0.000619
2024-08-20 21:07:02.498000	0.412212	-0.564394	0.238167	-0.323790	1.062229	0.497835	0.736002	-0.605733	-0.027372	-0.272070	0.499750	0.473053	0.469104	0.456496	0.470463	0.463932	-0.026697	-0.003950	-0.056892	0.013968	-0.006531	-0.051720	-0.008584	0.003582	-0.000913	-0.016610	-0.001648	-0.000552
2024-08-20 21:07:02.760000	0.414597	-0.560078	0.244087	-0.327552	1.058141	0.498063	0.742150	-0.605734	-0.027433	-0.272176	0.495663	0.473282	0.475251	0.452407	0.470630	0.469973	-0.022381	0.001970	-0.060654	0.018223	-0.000657	-0.055376	-0.007367	0.004196	-0.000092	-0.015394	-0.001023	0.000275
2024-08-20 21:07:03.022000	0.404459	-0.565079	0.245404	-0.331127	1.055260	0.490182	0.735585	-0.605735	-0.027494	-0.272282	0.492782	0.465400	0.468687	0.449525	0.462688	0.463303	-0.027382	0.003287	-0.064228	0.013163	0.000615	-0.058844	-0.008724	0.003625	0.000086	-0.016752	-0.001583	0.000459
2024-08-20 21:07:03.284000	0.401974	-0.568215	0.242491	-0.328176	1.055873	0.487658	0.730150	-0.605736	-0.027555	-0.272388	0.493395	0.462877	0.463251	0.450137	0.460103	0.457761	-0.030518	0.000374	-0.061277	0.009966	-0.002342	-0.055788	-0.009299	0.003138	-0.000327	-0.017327	-0.002059	0.000052
2024-08-20 21:07:03.546000	0.400483	-0.567726	0.246661	-0.334701	1.056248	0.488523	0.735184	-0.605737	-0.027616	-0.272494	0.493770	0.463741	0.468285	0.450511	0.460906	0.462689	-0.030029	0.004544	-0.067803	0.010395	0.001783	-0.062207	-0.009657	0.003355	0.000249	-0.017685	-0.001831	0.000635
2024-08-20 21:07:03.808000	0.400980	-0.565547	0.246378	-0.334012	1.054161	0.488613	0.734991	-0.605738	-0.027677	-0.272600	0.491682	0.463832	0.468093	0.448423	0.460936	0.462391	-0.027851	0.004261	-0.067113	0.012513	0.001455	-0.061411	-0.009175	0.003613	0.000203	-0.017204	-0.001563	0.000596
2024-08-20 21:07:04.070000	0.396805	-0.566021	0.247277	-0.334412	1.049961	0.483940	0.731217	-0.605739	-0.027738	-0.272706	0.487482	0.459158	0.464318	0.444222	0.456201	0.458511	-0.028324	0.005160	-0.067514	0.011979	0.002310	-0.061706	-0.009166	0.003542	0.000323	-0.017196	-0.001623	0.000721
2024-08-20 21:07:04.333000	0.410820	-0.556720	0.245647	-0.333667	1.055560	0.498840	0.744487	-0.605739	-0.027800	-0.272812	0.493082	0.474058	0.477588	0.449821	0.471040	0.471675	-0.019023	0.003530	-0.066768	0.021220	0.000635	-0.060854	-0.007614	0.004753	0.000089	-0.015644	-0.000401	0.000494
2024-08-20 21:07:04.595000	0.412212	-0.554557	0.246815	-0.333510	1.053463	0.498906	0.745721	-0.605740	-0.027861	-0.272918	0.490985	0.474125	0.478823	0.447723	0.471045	0.472803	-0.016860	0.004698	-0.066611	0.023322	0.001758	-0.060591	-0.006958	0.005010	0.000246	-0.014988	-0.000133	0.000657
2024-08-20 21:07:04.857000	0.402471	-0.561736	0.250190	-0.339725	1.053743	0.492006	0.742196	-0.605741	-0.027922	-0.273024	0.491264	0.467225	0.475298	0.448002	0.464084	0.469172	-0.024040	0.008073	-0.072827	0.016082	0.005088	-0.066701	-0.008830	0.004214	0.000711	-0.016861	-0.000919	0.001129
2024-08-20 21:07:05.119000	0.405850	-0.559218	0.254484	-0.341667	1.052252	0.493034	0.747518	-0.605741	-0.027983	-0.273130	0.489773	0.468252	0.480619	0.446511	0.465051	0.474388	-0.021521	0.012367	-0.074769	0.018540	0.009337	-0.068537	-0.007910	0.004550	0.001305	-0.015941	-0.000572	0.001729
2024-08-20 21:07:05.381000	0.405254	-0.569054	0.244852	-0.331882	1.061338	0.492284	0.737136	-0.605741	-0.028044	-0.273236	0.498860	0.467502	0.470237	0.455597	0.464240	0.463900	-0.031358	0.002735	-0.064984	0.008643	-0.000340	-0.058647	-0.009707	0.003033	-0.000047	-0.017739	-0.002077	0.000382
2024-08-20 21:07:05.643000	0.405453	-0.561355	0.249951	-0.340598	1.057454	0.496099	0.746050	-0.605741	-0.028105	-0.273341	0.494976	0.471317	0.479152	0.451713	0.467994	0.472709	-0.023658	0.007834	-0.073699	0.016281	0.004715	-0.067256	-0.008971	0.004262	0.000659	-0.017003	-0.000838	0.001095
2024-08-20 21:07:05.905000	0.392034	-0.576836	0.248714	-0.334585	1.054740	0.477904	0.726618	-0.605742	-0.028166	-0.273447	0.492262	0.453123	0.459720	0.448999	0.449738	0.453171	-0.039139	0.006597	-0.067686	0.000739	0.003433	-0.061137	-0.010923	0.002028	0.000480	-0.018955	-0.003061	0.000922
2024-08-20 21:07:06.168000	0.407242	-0.560104	0.256368	-0.346798	1.057776	0.497672	0.754040	-0.605742	-0.028227	-0.273553	0.495298	0.472891	0.487141	0.452035	0.469445	0.480487	-0.022407	0.014251	-0.079900	0.017411	0.011041	-0.073245	-0.008693	0.004533	0.001544	-0.016726	-0.000545	0.001992
2024-08-20 21:07:06.430000	0.403067	-0.562921	0.244623	-0.329971	1.051335	0.488414	0.733038	-0.605741	-0.028288	-0.273659	0.488857	0.463633	0.466139	0.445594	0.460126	0.459379	-0.025224	0.002506	-0.063072	0.014533	-0.000747	-0.056312	-0.008247	0.003740	-0.000104	-0.016280	-0.001327	0.000350
2024-08-20 21:07:06.692000	0.391139	-0.578433	0.257555	-0.342747	1.054763	0.476331	0.733886	-0.605741	-0.028349	-0.273765	0.492285	0.451549	0.466988	0.449022	0.447982	0.460122	-0.040736	0.015438	-0.075849	-0.001040	0.012140	-0.068983	-0.011082	0.001948	0.001697	-0.019116	-0.003108	0.002158
